# CSV-File created with merge-csv.com
# -----------------------------------------------------------

ID,bank_account_balance_20,bank_account_balance_21,bank_account_balance_22,bank_account_balance_23,bank_account_balance_24,bank_account_balance_25,bank_account_balance_26,bank_account_balance_27,bank_account_balance_28,bank_account_balance_29,bank_account_balance_30,bank_account_balance_31,bank_account_balance_32,bank_account_balance_33,bank_account_balance_34,bank_account_balance_35,bank_account_balance_36,bank_account_balance_37,bank_account_balance_38,bank_account_balance_39,bank_account_balance_40,bank_account_balance_41,bank_account_balance_42,bank_account_balance_43,bank_account_balance_44,bank_account_balance_45,bank_account_balance_46,bank_account_balance_47,bank_account_balance_48,bank_account_balance_49,bank_account_balance_50
980,5971,6079,7745,8049,8869,9253,9499,10824,10960,11405,12191,13665,14198,17529,21777,20606,16676,23238,26237,21323,23064,21440,23337,28160,33845,31310,32207,33689,36421,40855,42525
306,5020,6071,7627,8194,8034,9352,9677,10413,10486,11529,12304,13642,14611,15931,21524,18071,18524,20599,25807,22572,23761,21570,24526,28508,31558,31037,32628,30999,37317,40782,42849
29,5906,5795,7419,8067,8768,9127,9439,10513,10725,11132,12315,11316,13566,16275,19652,17541,16205,20024,20633,21086,22369,20330,25631,28770,30593,31247,32773,30251,37445,40448,42204
88,5226,6233,7016,7665,8530,9333,9838,10425,10880,11278,12603,13471,13251,16345,19012,20761,17716,20118,21243,21923,22424,21684,24618,27253,33034,31112,32736,34931,36830,40309,42370
827,5989,5890,7033,7826,8088,9124,9764,10767,10847,11490,12984,13012,14782,15667,21764,17800,17210,21421,20505,21036,22261,21164,22406,28774,31507,31023,32379,31690,37922,40517,42929
290,5236,5944,7817,7650,8573,9286,9959,10841,10687,11709,12761,13431,12422,15031,17952,17519,21040,22751,24418,21834,23140,20379,21228,27009,32237,31813,32754,32580,38343,40549,42269
867,5343,5801,7296,8052,8863,9383,9722,10829,10583,11153,12869,12843,14441,15883,19810,17293,16815,21725,21411,22017,22799,20574,22431,27271,32497,31758,32639,31200,38518,40920,42724
123,5793,6245,7633,8046,8059,9222,9514,10660,10550,11414,12639,13751,14552,17225,17523,21839,22221,23914,22119,22892,23499,20004,21905,27091,32777,31527,32467,33277,38097,40770,42312
68,5723,6137,7821,8060,8299,9133,9486,10773,10607,11836,12714,11968,14595,16498,21653,19819,18585,21343,20300,21511,23841,21309,24137,27389,31118,31917,32223,34604,38688,40292,42116
742,5347,6292,7963,7682,8834,9281,9488,10561,10742,11369,12997,12432,12746,18085,21310,17117,20592,20163,24662,21712,23659,20369,24755,27398,30957,31523,32170,30566,38963,40584,42674
642,5198,5760,7872,7700,8427,9340,9538,10837,10943,11670,12851,11466,14770,17996,21890,19107,17687,22096,20484,22135,22172,21448,25651,28402,30309,31965,32715,33237,36858,40998,42546
798,5353,5757,7490,8269,8819,9313,9421,10567,10513,11888,12367,13301,13106,17014,17484,20964,19279,23300,21015,21325,22925,20816,24875,27664,33677,31007,32134,33865,37218,40813,42213
935,5836,6106,7535,8152,8931,9146,9665,10690,10849,11878,12877,12035,14058,17001,20432,20096,20473,21125,24369,22271,22693,21771,23919,27550,31814,31749,32803,30511,36860,40629,42563
476,5947,6311,7502,7582,8429,9224,9802,10552,10541,11057,12983,13465,12089,17387,17706,21979,20448,21839,26532,22337,23913,20468,23581,28029,33031,31430,32235,30181,36319,40988,42001
514,5725,5800,7545,8275,8676,9145,9351,10437,10436,11703,12897,13233,12163,17238,20416,18368,22954,20804,22927,22956,23058,20634,24780,27847,31499,31665,32763,31207,36867,40520,42769
17,5262,6269,7072,7718,8995,9156,9919,10575,10963,11227,12529,13877,12920,15723,17730,20835,22073,20609,20433,21964,22199,21777,25925,28321,30493,31195,32611,34410,37106,40674,42391
428,5883,6288,7130,7553,8640,9385,9797,10765,10589,11876,12759,11421,12562,15234,18437,21409,21727,20425,26873,22199,22612,20793,22574,27518,31726,31845,32800,30999,37898,40134,42467
340,5262,6413,7013,8148,8543,9281,9613,10958,10519,11100,12138,11563,12903,18071,20463,17108,17575,22198,21535,22659,22267,21878,25799,27677,31024,31904,32531,32954,37184,40224,42903
932,5509,6459,7435,7849,8461,9247,9675,10494,10998,11636,12952,12968,13379,18342,17626,21508,17987,20529,22118,22292,22952,21097,25773,28479,33291,31378,32023,33284,36222,40742,42750
3,5346,5690,7509,8089,8962,9263,9731,10959,10965,11542,12748,13031,14168,18921,18214,18481,17639,22287,22922,22963,23589,20904,24781,28716,32576,31158,32431,33459,38202,40958,42912
261,5592,5834,7382,8218,8606,9113,9769,10615,10413,11277,12121,13871,14343,15116,19143,20257,22520,20161,22907,21233,23558,21916,23914,27331,32670,31513,32965,32437,37537,40017,42706
587,5758,5923,7292,7503,8480,9392,9424,10504,10586,11805,12386,11337,13439,15565,19263,19866,20070,21662,21158,22681,23020,20572,22821,27540,33439,31901,32201,34082,36176,40076,42523
512,5404,5834,7211,8084,8972,9292,9321,10917,10665,11762,12231,12588,13965,15605,19510,21164,18243,21453,24100,21324,22912,21196,21582,28976,30250,31024,32635,33199,36497,40664,42553
946,5560,5745,7207,8151,8920,9174,9469,10906,10516,11718,12475,13035,12527,15559,19278,19101,18251,22364,24249,21539,23874,21414,21348,27436,30540,31417,32274,31205,38177,40232,42808
258,5337,5668,7608,7709,8070,9197,9612,10687,10779,11406,12082,12846,14554,15002,19096,17648,17694,21598,26367,21312,22822,20019,22287,28798,32346,31009,32111,33140,36545,40167,42051
505,5533,5787,7386,7564,8282,9163,9816,10814,10957,11689,12601,11174,12046,16220,17530,17032,19841,21216,23883,21133,22566,21938,23674,28380,31366,31734,32714,32789,37239,40415,42668
525,5710,5619,7478,7675,8108,9224,9945,10556,10692,11009,12516,12855,14500,17324,19844,18677,20606,20494,23609,21057,22350,20638,25734,28501,31296,31485,32982,33060,37122,40200,42322
909,5104,5728,7194,7703,8238,9323,9525,10859,10486,11978,12946,11659,13122,15557,18633,21974,19285,20871,24352,22889,23180,20726,24653,28289,30328,31520,32233,32544,38956,40230,42314
932,5753,6500,7680,7980,8328,9223,9903,10557,10497,11109,12188,11854,14493,17224,18372,20418,17367,21005,20582,22428,22030,21540,22702,28264,32118,31138,32498,30729,36801,40621,42038
708,5609,5699,7468,8276,8522,9170,9497,10533,10655,11459,12121,13293,12050,15708,19316,20355,16398,22732,23666,22954,22898,20439,22910,28353,30026,31897,32118,33166,36508,40116,42361
37,5606,5891,7027,8063,8415,9153,9741,10799,10817,11213,12232,12981,13133,15660,20846,21692,20679,23171,20760,21276,22080,20683,24775,27901,33574,31113,32058,34312,38366,40946,42599
543,5253,5783,7459,7987,8924,9131,9836,10895,10836,11688,12503,12629,13923,15173,20937,18568,17783,21287,26630,22060,23882,21464,25745,28264,30327,31211,32392,31880,37735,40073,42130
920,5060,6054,7331,8159,8176,9239,9794,10871,10434,11623,12132,13833,12942,17579,20198,17295,22623,21559,23833,22983,22259,20179,24504,28505,33219,31888,32541,32349,38987,40707,42238
12,5826,5642,7620,7909,8156,9179,9692,10407,10847,11213,12076,13551,14144,16511,17979,18310,21098,23881,21688,22239,23725,20677,21612,28154,32445,31123,32891,34235,38712,40827,42398
998,5415,6070,7813,7967,8358,9280,9918,10446,10959,11166,12560,13518,13055,18071,21798,18074,20816,20407,24330,22886,23600,21056,22728,27348,33093,31100,32134,34920,36025,40119,42102
573,5024,6187,7256,8243,8821,9316,9388,10896,10719,11653,12084,12637,14642,18920,19353,18436,21660,20531,24813,21897,22030,21082,22100,28458,33519,31847,32957,33139,36962,40506,42640
958,5640,6299,7738,8248,8046,9345,9816,10417,10974,11236,12691,12588,13940,15729,21426,18869,16388,23075,23775,21651,23500,20375,23499,28156,32086,31876,32365,34158,36166,40698,42554
552,5870,5886,7394,8003,8651,9330,9995,10950,10572,11657,12712,12739,13007,18517,17110,19256,21989,23733,26432,22223,22053,21617,21773,27029,31904,31255,32594,31545,38088,40857,42756
958,5569,5868,7488,7884,8293,9214,9532,10435,10654,11836,12043,13802,13355,15300,17245,19516,16677,21152,26375,21416,22175,20779,22295,27860,31083,31485,32675,33099,38405,40894,42651
772,5685,6473,7350,7593,8440,9163,9525,10435,10830,11515,12987,13243,13166,15892,18959,18832,21900,21348,25285,22303,22361,21097,22695,28869,32201,31396,32529,34137,38304,40484,42123
842,5492,6385,7598,8279,8865,9239,9409,10893,10616,11018,12225,11219,13361,15450,19680,18126,19663,21008,23109,21104,22573,20884,22469,28034,31259,31717,32458,34841,38876,40068,42249
981,5396,6215,7972,8058,8662,9253,9556,10748,10971,11360,12806,13286,13414,16336,20481,20247,21592,23091,21583,21316,22868,20429,25059,28011,31384,31609,32057,32598,36758,40994,42665
158,5276,5670,7938,8125,8235,9357,9426,10520,10951,11840,12533,11675,13690,17050,21804,18551,18720,22367,22636,22692,23071,20087,21439,28552,33183,31419,32204,34940,37736,40645,42239
983,5340,5983,7305,7685,8177,9315,9896,10961,10955,11403,12117,13956,14379,15484,20404,21715,19555,22745,21746,21760,22491,20635,21792,27636,33587,31302,32523,33939,37671,40693,42432
701,5786,6090,7119,7754,8585,9301,9883,10846,10475,11114,12286,11863,14521,18642,19791,17034,22944,22453,24600,22509,22565,20187,24566,28965,31601,31933,32819,30188,36648,40097,42869
424,5428,6302,7583,7701,8530,9177,9876,10448,10683,11158,12715,12774,12695,15889,18647,19915,17530,23700,26972,22445,22365,20683,24053,27284,30504,31003,32972,32688,36195,40674,42014
20,5452,5782,7319,7872,8023,9208,9546,10426,10528,11785,12582,11032,13556,15132,18643,19813,20064,22851,22463,21155,23006,20038,25528,28715,30375,31382,32893,33828,38507,40423,42317
800,5125,5803,7964,7680,8320,9350,9778,10573,10725,11814,12452,12137,14475,17403,21115,18058,22459,22673,26633,21598,22979,20106,25495,27163,32495,31620,32687,30029,38399,40293,42295
602,5373,6459,7069,8056,8065,9106,9651,10675,10643,11019,12530,11929,14746,16953,20311,17982,16359,21555,20365,21470,23554,20747,24456,28029,31632,31347,32785,30475,38525,40812,42225
317,5439,5871,7324,7749,8817,9240,9586,10511,10838,11565,12286,12782,12174,17181,20918,17705,21045,21584,25714,22311,23422,20833,23826,28208,32834,31665,32779,32197,36511,40744,42242
978,5832,5962,7727,7648,8638,9315,9385,10760,10783,11765,12638,13683,14436,18260,21633,17461,16067,20964,24097,22191,22544,20007,23825,27545,31488,31511,32559,32337,38336,40943,42674
940,5147,6218,7766,8178,8250,9337,9594,10800,10919,11741,12881,13859,14673,18764,20158,21154,19980,21606,26547,22096,23393,20772,24784,27508,31074,31459,32564,34684,36466,40444,42410
241,5302,6206,7667,7841,8009,9304,9465,10508,10517,11703,12576,12820,14576,17731,17971,21135,18092,22006,21805,21446,22359,21522,25618,28552,33664,31294,32273,31716,38015,40606,42088
86,5092,5977,7296,7765,8138,9140,9573,10628,10889,11929,12888,13129,14491,16820,18295,18262,16321,20752,21269,22738,23591,20703,24894,28834,33979,31057,32633,30930,37821,40047,42787
823,5908,5750,7706,8219,8398,9326,9717,10596,10813,11872,12290,12201,14083,16223,20465,19735,21156,22061,20381,21366,22813,20312,24549,28654,31022,31660,32487,33413,36798,40148,42738
508,5722,6445,7588,8300,8264,9114,9977,10963,10865,11813,12035,11175,13282,15933,20686,19605,19884,21925,20450,22093,22650,21595,23983,28764,30368,31175,32538,34393,37527,40593,42506
907,5710,6403,7231,8007,8124,9129,9919,10724,10973,11086,12052,12247,13052,17340,19431,20159,22513,20314,20629,22617,23372,20879,23490,28939,33933,31411,32818,30141,37606,40104,42111
483,5576,5672,7728,7822,8848,9226,9924,10680,10670,11340,12336,11060,14977,18635,18568,18882,18004,22221,25289,22996,22047,21079,21718,27948,32791,31526,32879,32025,37917,40838,42381
948,5003,6404,7793,7700,8801,9224,9815,10576,10429,11454,12775,11107,13975,17753,19279,18677,20021,20064,24891,21997,22828,20576,22567,28080,32322,31275,32775,30125,36557,40667,42761
333,5024,5802,7118,7630,8320,9329,9731,10948,10814,11260,12773,12575,12336,16157,17580,19582,22648,21781,24714,22126,22388,21908,23158,27739,33141,31846,32783,30689,36735,40792,42544
790,5826,6471,7948,7548,8259,9151,9650,10824,10618,11282,12851,11040,13240,16360,20576,21670,22285,22577,22126,21242,23265,20449,22543,28829,30370,31981,32232,31379,36479,40702,42000
578,5200,5879,7929,7908,8812,9327,9804,10821,10890,11192,12513,12792,12412,18547,18988,20892,20726,23499,21131,21908,22702,21899,21103,27440,33709,31127,32851,32574,37314,40527,42815
725,5655,5964,7905,7768,8475,9316,9805,10650,10637,11512,12520,12753,14039,15584,20021,17850,17668,21176,22089,21539,23576,21065,25529,28772,30745,31856,32650,33359,38569,40286,42381
63,5267,6059,7222,7824,8352,9216,9304,10442,10882,11670,12968,12257,12664,17933,18239,19923,19487,21180,22717,21908,22396,21706,24456,27597,32304,31630,32259,30842,37408,40448,42749
514,5593,6052,7223,7940,8015,9274,9382,10813,10998,11509,12252,13626,12080,18770,20359,21322,18649,23467,26870,21478,22180,21126,22134,28095,33113,31249,32168,34875,38293,40527,42608
374,5318,5871,7214,7866,8907,9227,9935,10668,10950,11420,12573,11974,13997,18393,17001,21928,18636,20042,23271,22580,23286,21575,21831,28711,30728,31041,32428,31257,37315,40277,42194
258,5473,6488,7578,7840,8962,9221,9714,10786,10411,11597,12703,12051,14228,16144,21888,20638,16034,22772,26770,22865,23760,21314,22613,28741,32445,31338,32958,30051,37689,40518,42180
149,5233,5697,7934,8114,8616,9398,9634,10522,10422,11178,12664,12424,13604,16917,17980,20238,16013,20586,25353,22213,23284,21755,21002,28837,32475,31184,32458,31562,36180,40982,42433
712,5135,6290,7780,7507,8708,9148,9917,10584,10862,11186,12801,12885,12552,18929,17349,18730,17968,22999,21396,22869,22692,21834,23960,27331,32239,31299,32186,30041,37284,40157,42333
967,5718,6219,7807,7780,8943,9311,9548,10683,10787,11228,12661,12687,14613,15632,19391,19401,18929,21219,20343,21809,23217,20023,23542,27575,31384,31117,32314,31946,38774,40064,42472
233,5638,6323,7030,8233,8680,9341,9819,10946,10457,11711,12968,11210,12761,17573,18601,19624,22332,20249,25354,22104,23960,20275,24550,27289,33942,31588,32249,32638,36714,40759,42754
238,5159,6496,7269,8241,8029,9234,9376,10702,10968,11388,12566,12499,12501,16859,19141,17161,21018,20248,25185,21394,23764,21268,21886,28169,31463,31059,32503,31856,38695,40148,42138
115,5560,6201,7002,7918,8754,9313,9426,10785,10799,11789,12065,11507,12415,15383,20927,20092,22703,23289,21523,22521,22291,21994,25835,27300,31027,31662,32877,33147,38994,40278,42495
207,5320,5871,7147,7629,8399,9313,9912,10696,10958,11598,12802,13691,13464,15713,20982,19097,19718,22035,22681,21127,22695,20979,24408,27239,30415,31685,32668,32568,38540,40429,42943
152,5922,6184,7980,8157,8837,9128,9818,10642,10521,11545,12565,13657,12989,16570,17541,20462,16040,23653,25897,22909,23877,20439,24613,28142,32529,31727,32015,34945,38372,40914,42382
894,5334,6412,7016,7951,8468,9381,9329,10728,10698,11051,12482,13350,12563,16789,19487,19357,19746,20660,26276,21400,23114,21266,23690,27678,32367,31572,32447,34662,36200,40083,42109
647,5358,5884,7555,7966,8381,9148,9341,10464,10655,11655,12362,12505,13740,16542,20238,20800,20352,21128,24834,21699,22389,21010,24070,27843,31352,31005,32044,33222,38952,40978,42309
892,5441,6398,7678,8086,8007,9366,9557,10777,10780,11183,12537,13481,12271,16841,17089,19921,20493,20360,24160,21917,22583,21800,23835,28067,32924,31801,32364,32207,36019,40331,42596
593,5024,5822,7217,7561,8584,9162,9788,10558,10543,11766,12549,11907,13196,16161,21104,19899,17047,20848,26322,22614,22799,20922,23300,27169,32487,31774,32947,33364,36228,40970,42577
806,5584,5641,7619,7567,8442,9181,9394,10445,10720,11865,12271,11753,14438,15862,20526,17291,19708,21906,24173,22333,23144,20310,24156,27562,30051,31868,32623,33494,38501,40707,42586
948,5374,5865,7452,8272,8514,9397,9743,10812,10707,11712,12154,13397,13681,18010,17030,18776,22248,20519,26236,21526,22129,21093,25855,28004,31511,31439,32126,34920,37599,40424,42424
478,5240,6071,7247,8048,8532,9296,9976,10590,10483,11631,12949,13139,14831,15887,17609,20790,16972,21524,22538,22185,22726,21144,22808,27679,33986,31306,32936,34908,36135,40295,42217
984,5260,5643,7273,8131,8138,9323,9841,10676,10784,11224,12735,13292,12410,16005,21555,17301,22414,20083,24359,22636,22662,20131,22724,28354,32182,31017,32741,30640,37009,40873,42207
448,5494,6106,7602,7642,8801,9359,9984,10671,10511,11735,12667,11973,13816,17443,18960,19812,20326,20618,25244,21067,23003,20238,24118,28633,31216,31220,32405,31684,37113,40549,42898
269,5173,6323,7595,7918,8037,9240,9804,10570,10753,11861,12300,12694,14355,18990,20375,21383,19987,23000,21045,22682,23389,20030,25104,28602,32445,31286,32517,33168,38180,40774,42616
188,5329,6213,7274,7790,8736,9266,9799,10803,10753,11418,12323,11334,12498,17124,18862,18143,20883,22750,24538,21340,23430,21313,21486,27400,31725,31058,32534,33484,36326,40609,42585
610,5657,5680,7858,7873,8626,9124,9720,10551,10447,11429,12085,13182,13828,15463,17384,19623,18340,22281,20234,21451,22023,21257,21667,28178,31262,31736,32619,34674,36142,40168,42826
322,5762,5722,7967,8198,8069,9393,9934,10499,10579,11266,12647,12165,13084,17232,20534,21470,21071,20671,26779,22522,23307,21277,25025,28501,33269,31435,32445,30013,37901,40880,42140
953,5995,6349,7795,7818,8284,9303,9611,10421,10676,11113,12202,11843,13121,15988,17323,17508,16415,20687,20092,22419,22955,20157,23488,27772,31311,31719,32100,31215,37488,40815,42240
708,5521,6292,7065,7609,8425,9315,9742,10685,10818,11756,12784,13348,12437,18631,17817,17481,22766,20827,25990,22752,22208,20334,21420,28723,33752,31921,32267,32833,37964,40566,42045
930,5971,5788,7542,7511,8464,9263,9588,10758,10469,11994,12672,11941,14041,17993,18885,21365,22413,20748,26766,21377,22545,20635,22367,27267,30286,31041,32134,30127,37472,40993,42075
304,5218,5948,7405,8048,8026,9238,9592,10843,10927,11615,12690,13296,12713,16966,19406,18088,19799,21025,21600,22656,22986,21115,22041,27511,31663,31732,32471,34287,38406,40913,42283
879,5033,5976,7594,7551,8864,9102,9832,10585,10610,11385,12029,12979,14449,15208,18705,21051,21234,22433,21333,21934,23781,20169,24502,28201,30891,31337,32387,31917,37277,40979,42460
85,5283,6196,7821,7646,8999,9365,9793,10544,10652,11213,12462,13875,14609,16597,17027,20080,20598,20855,26385,22659,22859,20394,23754,27033,31788,31738,32286,30666,38166,40517,42123
628,5808,6369,7404,7995,8198,9138,9511,10524,10929,11616,12415,11868,14182,15155,18720,18438,22005,21015,21964,21691,22098,20885,22704,27731,31092,31967,32376,33710,38917,40994,42925
355,5527,6361,7323,7761,8306,9114,9802,10656,10874,11737,12447,12867,13901,18479,19280,19966,16725,23177,26145,21799,23656,21159,23022,27534,33160,31300,32197,33727,36585,40839,42279
393,5607,5924,7681,8185,8100,9169,9950,10675,10776,11215,12559,13672,13114,17272,19155,20505,21842,22847,22668,21417,23562,20989,24713,28950,33600,31186,32369,32605,37508,40704,42084
1279,21672,24127,27856,35184,37628,40047,42347,43887,45375,47227,47993,52999,50992,55030,56692,59260,66270,71174,76899,78195,82185,83505,85947,87037,89012,88195,89269,89630,87152,87110,88142
1752,22432,29016,27513,32407,37341,40640,42701,43391,45871,46277,47342,53425,50222,55457,56720,58080,67184,73593,76267,78902,82414,83285,85089,88415,89266,89361,91860,89373,87679,88501,90482
1766,21098,29453,29610,34809,37501,40147,42229,43431,45217,48208,49785,52107,53406,55389,56360,63290,67337,71775,76404,78742,83816,83271,85847,88613,87270,87038,89489,86364,87621,87922,90031
1720,24506,27431,30429,32012,37325,40314,42184,43050,45972,47859,46191,54170,52091,54427,56215,57762,68046,72379,76072,78041,84854,83349,85191,88180,88387,88696,91799,89229,86661,90007,88147
1715,24217,25653,26065,32961,37517,40788,42302,43628,45817,46843,48350,53837,52469,54498,56519,57961,66747,70992,76481,78792,81668,83575,85748,86866,86538,87611,88125,88406,86698,90586,88947
1067,21730,27881,31059,33386,37128,40461,42959,43061,45658,47594,48517,52196,53341,54188,56067,60046,66151,74416,76503,78279,83693,83063,85049,87888,89158,88192,87589,88583,87708,88625,91390
